osm_id,osm_type,shelter,name,public_transport,bus,operator,highway,longitude,latitude,geom_type
3259351985,nodes,,Puthukalpakkam,,,,bus_stop,80.2330471,12.7305006,POINT
3259352014,nodes,,Periya Nemmili,,,,bus_stop,80.2313228,12.7261873,POINT
7796477468,nodes,no,Ambattur Industrial Estate Bus Stop,platform,yes,,bus_stop,80.1702657,13.0994583,POINT
7869100702,nodes,yes,Golden Flats,platform,yes,,bus_stop,80.1784121,13.0883017,POINT
13919242688,nodes,yes,,platform,yes,,bus_stop,80.1618573,13.0840455,POINT
13928250806,nodes,,Kalaivanar Nagar,platform,yes,,bus_stop,80.152549,13.0955464,POINT
1330414243,nodes,no,Oil Mill,platform,yes,Government of Tamil Nadu,bus_stop,80.202201,12.9284375,POINT
2082925057,nodes,,D. B Jain College,platform,yes,,,80.2386779,12.9448917,POINT
9400398378,nodes,yes,Balaji Dental College,platform,yes,,bus_stop,80.2082021,12.9442869,POINT
9402008111,nodes,no,Balaji Dental College,platform,yes,Government of Tamil Nadu,bus_stop,80.208506,12.9441308,POINT
278744710,nodes,yes,Velachery Vijayanagar Bus Terminus,platform,yes,,bus_stop,80.2210664,12.975951,POINT
9401706170,nodes,yes,Velachery Vijaya Nagar,platform,yes,MTC,bus_stop,80.2208286,12.9751658,POINT
1949567462,nodes,,Kaiveli,platform,yes,,bus_stop,80.2159702,12.9639064,POINT
1949567464,nodes,yes,Kaiveli,platform,yes,Government of Tamil Nadu,bus_stop,80.2160859,12.9633783,POINT
310593794,nodes,yes,Kaiveli,platform,yes,,bus_stop,80.2153047,12.9636419,POINT
9412787729,nodes,,Sadasiva Nagar,platform,yes,,bus_stop,80.2031164,12.9658462,POINT
9412787725,nodes,yes,Balaiah Garden,platform,yes,,bus_stop,80.2013584,12.965438,POINT
964604586,nodes,,Sunnambu Kolathur Puliyamara Stop,platform,yes,,bus_stop,80.1989335,12.9485037,POINT
1899719797,nodes,yes,Sunnambu Kolathur Puliyamara Stop,platform,yes,,bus_stop,80.198932,12.9485883,POINT
13917481202,nodes,,Arakkonam Railway Station Bus stop,,,,bus_stop,79.6699836,13.0765216,POINT
12188084884,nodes,,South Redhills Road Market,platform,yes,,bus_stop,80.2059605,13.1083791,POINT
6518463385,nodes,,திருமங்கலம்,platform,yes,,bus_stop,80.1984558,13.0906674,POINT
10291068732,nodes,,Padi,platform,yes,,bus_stop,80.1943128,13.1020524,POINT
2739927426,nodes,no,CSI Church Bus Stop,,,MTC,bus_stop,80.180271,13.1084248,POINT
964604284,nodes,,டோல் கேட்,platform,yes,,bus_stop,80.2161796,12.9022643,POINT
12581635599,nodes,,,platform,yes,,bus_stop,80.2385828,13.1350989,POINT
11915150829,nodes,yes,Senthil nagar,platform,yes,,bus_stop,80.2028994,13.1238068,POINT
11953087583,nodes,,Kolathur Metro Water,platform,yes,,bus_stop,80.2138201,13.1307073,POINT
4524178989,nodes,,,,,,bus_stop,79.9512179,13.1449937,POINT
12108836587,nodes,yes,Nest Apartment,platform,yes,TNSTC,bus_stop,80.2161601,12.8786189,POINT
11228615338,nodes,,,,,,bus_stop,80.1842212,12.8871781,POINT
305478863,nodes,no,Sadasiva Nagar,platform,yes,,bus_stop,80.2037268,12.9656695,POINT
9400398381,nodes,,Balaji Nagar,platform,yes,,bus_stop,80.211823,12.9534266,POINT
11953087601,nodes,,Puzhal Jail,platform,yes,,bus_stop,80.2023309,13.1643511,POINT
11953087602,nodes,,Puzhal Jail,platform,yes,,bus_stop,80.2023657,13.1651503,POINT
11953087603,nodes,,Kavankarai,platform,yes,,bus_stop,80.1992463,13.1704729,POINT
11953087604,nodes,,Kavankarai,platform,yes,,bus_stop,80.1998069,13.1700994,POINT
11953087606,nodes,,Sri Nallagu Nadar Polytechnic College,platform,yes,,bus_stop,80.1947536,13.1784566,POINT
9840993330,nodes,,,platform,yes,,bus_stop,79.1213828,13.2887679,POINT
11035214135,nodes,,Kothapalli Mitta Bus Stop,platform,yes,,bus_stop,79.2554836,13.2924404,POINT
1183430650,nodes,yes,Women's polytechnic,platform,yes,,bus_stop,80.2489226,12.9981822,POINT
7412932332,nodes,,Ascendas IT park,stop_position,yes,MTC,bus_stop,80.2468241,12.9862169,POINT
4384940991,nodes,yes,,platform,yes,IITM Transport Cell,bus_stop,80.2391518,12.9985806,POINT
1676204804,nodes,,National Institute of Fashion Technology (N.I.F.T),platform,yes,,bus_stop,80.2523565,12.9847375,POINT
4384995091,nodes,,,platform,yes,IITM Transport Cell,bus_stop,80.2362203,12.9961354,POINT
12155348709,nodes,,Korattur Water Canal Road,platform,yes,,bus_stop,80.1944102,13.1269857,POINT
12155348710,nodes,,Madanankuppam,platform,yes,,bus_stop,80.190348,13.1354867,POINT
12114421266,nodes,,,platform,yes,,bus_stop,80.1914184,13.1505889,POINT
353719171,nodes,,,platform,yes,,bus_stop,80.1873759,12.9951542,POINT
9849235452,nodes,,MMDA Colony,platform,yes,,bus_stop,80.1830757,12.9710697,POINT
9849133813,nodes,,JK Mahal,platform,yes,,bus_stop,80.1832874,12.9760401,POINT
9524652864,nodes,,Independence Day Park,platform,yes,,bus_stop,80.1857694,12.9823175,POINT
313442701,nodes,,Vetrivel Theatre,platform,yes,,bus_stop,80.1829783,12.9796394,POINT
308811912,nodes,,Vanuvampet,platform,yes,,bus_stop,80.1956168,12.9816928,POINT
2145429148,nodes,,,platform,yes,,bus_stop,80.1884958,12.9828496,POINT
1703352021,nodes,,Trisulam Airport,platform,yes,,bus_stop,80.1577918,12.9755085,POINT
1703352022,nodes,,Trisulam Airport,platform,yes,,bus_stop,80.1632657,12.9802128,POINT
6394588658,nodes,yes,Vannanthurai,platform,yes,,bus_stop,80.2627793,12.9961241,POINT
313783576,nodes,yes,Vannanthurai,platform,yes,,bus_stop,80.2624567,12.9963185,POINT
330780587,nodes,,,,yes,,bus_stop,80.229819,12.9885153,POINT
330780591,nodes,,,,yes,,bus_stop,80.2353872,12.9865599,POINT
330654132,nodes,yes,,,yes,IIT-M,bus_stop,80.2385165,12.9865619,POINT
1676204856,nodes,,Tech Park,platform,yes,,bus_stop,80.2444706,12.9863612,POINT
5631301426,nodes,yes,Velachery Check Post,platform,yes,Metropoliton Transport Corporation (Chennai) Ltd.,bus_stop,80.2164321,12.9974859,POINT
5631301425,nodes,yes,Velachery Check Post,platform,yes,Metropoliton Transport Corporation (Chennai) Ltd.,bus_stop,80.2166627,12.9973995,POINT
313159416,nodes,,Guru Nanak College,platform,yes,MTC,bus_stop,80.2199873,12.9909681,POINT
11953087605,nodes,,Sri Nallagu Polytechnic college,platform,yes,,bus_stop,80.1953625,13.1780309,POINT
1676204841,nodes,,Spastic Society,platform,yes,,bus_stop,80.2503872,12.9861494,POINT
5225963092,nodes,,SRP Tools Bus Stand,platform,yes,,bus_stop,80.2512974,12.9861355,POINT
5631301095,nodes,yes,Marudeeswarar Temple,platform,yes,,bus_stop,80.259745,12.9852935,POINT
3247299914,nodes,yes,Thiruvanmiyur,platform,yes,MTC,bus_stop,80.2579993,12.9868818,POINT
246866326,nodes,,Thiruvanmiyur Moffusil bus stop,stop_position,yes,,bus_stop,80.2594187,12.9873013,POINT
5631301107,nodes,,Thiruvanmiyur Moffusil bus stop,platform,yes,,bus_stop,80.2593997,12.9872302,POINT
5486341834,nodes,,Jayanti,platform,yes,,bus_stop,80.2553985,12.9874595,POINT
3217006341,nodes,,Jayanthi Theatre,platform,yes,,bus_stop,80.2560835,12.9889638,POINT
1183430763,nodes,,Tidel park,platform,yes,MTC,bus_stop,80.2508691,12.9893849,POINT
2587520213,nodes,yes,Adyar Depot,,yes,,bus_stop,80.2559382,12.9988972,POINT
3217004939,nodes,,Adyar Depot,platform,yes,,bus_stop,80.2561722,12.998741,POINT
9331603402,nodes,,Anakaputhur Ambedhkar Silai,platform,yes,,bus_stop,80.1289666,12.9795623,POINT
7203597386,nodes,,K G Khandriga Bus Stop,platform,yes,,bus_stop,79.5149934,13.1740729,POINT
11035179603,nodes,,Amudala  Bus Stop,platform,yes,,bus_stop,79.3079001,13.1903258,POINT
11035214106,nodes,,Tugundram Bus Stop,platform,yes,,bus_stop,79.2666205,13.1908425,POINT
11035214216,nodes,,Chinanagapudi,platform,yes,,bus_stop,79.3851012,13.1143171,POINT
5227502189,nodes,,Kuppam,,,,bus_stop,79.7735965,13.0138676,POINT
5258977225,nodes,,கஸ்பாபுரம்,,,,bus_stop,80.1430852,12.8897333,POINT
5259088435,nodes,yes,அகரம்தென்,platform,,,bus_stop,80.1543394,12.8836322,POINT
5259129622,nodes,,,,yes,,bus_stop,80.1420235,12.9022476,POINT
11035214215,nodes,,Vediyangadu Bus Stop,platform,yes,,bus_stop,79.3179046,13.103986,POINT
10942485471,nodes,,,platform,yes,,bus_stop,79.3339515,12.9243707,POINT
10942485472,nodes,,,platform,yes,,bus_stop,79.3333881,12.9241264,POINT
12571705501,nodes,,,platform,yes,,bus_stop,80.025087,12.792982,POINT
12571691999,nodes,,,platform,yes,,bus_stop,80.0284339,12.7910416,POINT
792499784,nodes,yes,,platform,yes,,bus_stop,80.010064,12.7767962,POINT
415884492,nodes,,SRM University,platform,yes,,bus_stop,80.0416894,12.8270288,POINT
792493820,nodes,yes,,platform,yes,,bus_stop,80.0169545,12.7896377,POINT
5831452926,nodes,no,SRM Hospital Bus Stop,platform,yes,SRM,bus_stop,80.0471994,12.8231176,POINT
5831452935,nodes,,SRM Potheri Station Stop,platform,yes,,bus_stop,80.0384608,12.8220075,POINT
3616510666,nodes,,Pudupattinam bus stand,platform,yes,,bus_stop,80.1522879,12.5034395,POINT
1500746768,ways_poly,yes,,platform,yes,,,80.2419471752553,13.0061072748173,POLYGON
845261269,ways_poly,,,platform,yes,,,80.2051866638574,13.0691514781725,POLYGON
845261279,ways_poly,,,platform,yes,,,80.2054121254949,13.068379810293,POLYGON
845261278,ways_poly,,,platform,yes,,,80.2053269496398,13.0683400274222,POLYGON
1501132747,ways_poly,yes,T. Nagar,platform,yes,,bus_stop,80.2376844637417,13.0407984816942,POLYGON
1065815365,ways_poly,,,,,,bus_stop,80.0795893,12.8731972,POLYGON
1065815370,ways_poly,,,,,,bus_stop,80.0791586614008,12.8726351477216,POLYGON
1065815372,ways_poly,,,,,,bus_stop,80.0792832650079,12.8738607077452,POLYGON
1065815373,ways_poly,,,,,,bus_stop,80.0792383519251,12.8737641469155,POLYGON
1065815360,ways_poly,,,,,,bus_stop,80.0786277022566,12.8730880579419,POLYGON
1065815364,ways_poly,,,,,,bus_stop,80.07954495,12.8730868,POLYGON
1065815366,ways_poly,,,,,,bus_stop,80.07963135,12.8733053,POLYGON
1065815362,ways_poly,,,,,,bus_stop,80.0794671140824,12.8728736376043,POLYGON
1065815363,ways_poly,,,,,,bus_stop,80.07950525,12.8729775,POLYGON
364335886,ways_poly,,,platform,yes,,,80.20671955,12.9948541,POLYGON
1308125577,ways_poly,,,platform,yes,,,80.1914255710391,13.1505869394544,POLYGON
845261281,ways_poly,,,platform,yes,,,80.2054118239776,13.0683765188215,POLYGON
845261282,ways_poly,,,platform,yes,,,80.2053273428383,13.0683362040631,POLYGON
845261280,ways_poly,,,platform,yes,,,80.20515705,13.0685162,POLYGON
845261274,ways_poly,,,platform,yes,,,80.2052341628519,13.0692347354765,POLYGON
1289814511,ways_poly,,Teachers colony,platform,yes,MTC,,80.2023569731332,13.1302875511162,POLYGON
845261276,ways_poly,,,platform,yes,,,80.2051585211055,13.0685174885011,POLYGON
845261275,ways_poly,,,platform,yes,,,80.2052858145144,13.0693109762556,POLYGON
879998973,ways_poly,,,platform,yes,,,79.8774738394734,12.9137491222287,POLYGON
1315459978,ways_poly,,,platform,yes,,,79.9075484328302,13.1385585443637,POLYGON
845261283,ways_poly,,,platform,yes,,,80.2052451428383,13.0684105040632,POLYGON
845261268,ways_poly,,,platform,yes,,,80.20513455,13.06907035,POLYGON
845261270,ways_poly,,,platform,yes,,,80.2052338,13.06923685,POLYGON
845261272,ways_poly,,,platform,yes,,,80.2051331772276,13.0690713618328,POLYGON
1065815361,ways_poly,,,,,,bus_stop,80.0786658522481,12.8731949079518,POLYGON
845261271,ways_poly,,,platform,yes,,,80.20528515,13.0693119,POLYGON
845261277,ways_poly,,,platform,yes,,,80.205245622204,13.0684086513489,POLYGON
845261273,ways_poly,,,platform,yes,,,80.2051855628519,13.0691524354765,POLYGON
17477947,relations,,,,,,bus_stop,80.0787153114589,12.8727454564962,POLYGON
